horizon,MarketLSI,CrossStress,IndexRet,IndexRV,MarketRelAmt,MarketLSI_baseline,MarketLSI_response,CrossStress_baseline,CrossStress_response,IndexRet_baseline,IndexRet_response,IndexRV_baseline,IndexRV_response,MarketRelAmt_baseline,MarketRelAmt_response,quantile,shock_size,scenario,scenario_cn,shock_definition
0,0.0,0.0,-1.5,1.5,-1.5,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,-1.5,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
1,0.08609295053031475,0.08461261678387287,0.865036749413955,1.4442716116091792,-1.3654183862532332,0.1439179062478744,-0.05782495571755965,0.2055893768467255,-0.12097676006285264,1.0791020121502184,-0.21406526273626336,0.1342592901429481,1.3100123214662311,0.1328487755122325,-1.4982671617654657,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
2,0.19800420836747315,0.18323626582464536,1.1063398136820564,1.4090120057703484,-1.2293987140443097,0.3142122963668745,-0.11620808799940133,0.42579508823899137,-0.242558822414346,1.2865617018821658,-0.18022188820010943,0.28988529885403397,1.1191267069163144,0.2697822757038867,-1.4991809897481962,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
3,0.3166729441968671,0.2960312777914633,1.1680659111758345,1.3923474590318776,-1.0917513189271681,0.5023269515231226,-0.18565400732625548,0.6606830760058042,-0.3646517982143409,1.4233137391713162,-0.25524782799548174,0.4658774930617471,0.9264699659701305,0.4107661107130694,-1.5025174296402375,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
4,0.4420016770119205,0.42334269535923075,1.2230744900421322,1.3947155937656832,-0.9521254694732855,0.7076183436839903,-0.26561666667206985,0.910418212927258,-0.48707551756802725,1.560702457880284,-0.33762796783815174,0.6622340195544721,0.7324815742112111,0.5558537316491771,-1.5079792011224624,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
5,0.5754109449210576,0.5655137465489948,1.2866275505720504,1.4167001638960375,-0.8101877007382854,0.9301594963520459,-0.35474855143098827,1.175185971652289,-0.6096722251032942,1.7051541085100246,-0.4185265579379742,0.879055821786655,0.5376443421093825,0.7051108991018394,-1.5152985998401247,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
6,0.718307974998117,0.7228728740430108,1.3599862356906096,1.4588470184901783,-0.6656334606534211,1.1700999476203815,-0.45179197262226445,1.4551857847820493,-0.7323129107390385,1.8573243817508318,-0.4973381460602222,1.1164672893931913,0.342379729096987,0.8586090581244112,-1.5242425187778323,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
7,0.871969117143327,0.8957358356144284,1.443187240900656,1.5216554217547351,-0.5181843960628361,1.4276091344364046,-0.5556400172930775,1.7506307949250393,-0.8548949593106109,2.0173619553260425,-0.5741747144253864,1.3746095795965583,0.14704584215817684,1.016424849163601,-1.534609245226437,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
8,1.0375459807812317,1.0844088167529353,1.536178131837802,1.6055841441207455,-0.36758477868973594,1.7028717057909082,-0.6653257250096765,2.0617481841249696,-0.9773393673720343,2.185377058898818,-0.6491989270610161,1.653640416760709,-0.04805627263996359,1.178640169251797,-1.5462249479415329,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
9,1.2160807187244336,1.2891913436034268,1.6389169624936981,1.7110581315781181,-0.21359822382282073,1.996087469028461,-0.7800067503040273,2.3887795659831963,-1.0995882223797695,2.361483352017697,-0.7225663895239989,1.9537344800994396,-0.24267634852132147,1.345342286510255,-1.5589405103330756,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
10,1.4085204796037916,1.510378923105685,1.7513799154951546,1.8384745763672656,-0.056004761312124174,2.3074717608253654,-0.8989512812215739,2.7319813949053167,-1.2216024717996317,2.5458018379077316,-0.794421922412577,2.27508385583505,-0.4366092794677843,1.5166239638525034,-1.5726287251646276,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
11,1.615730331574304,1.7482654346213389,1.873560922937362,1.9882083605520924,0.10540177389143364,2.6372558686402288,-1.0215255370659249,3.091625388840377,-1.343359954219038,2.738461404727622,-0.8649004817902601,2.617898507656555,-0.6296901471044625,1.6925835880829694,-1.5871818141915357,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
12,1.838504764051365,2.003145302518429,2.005470720740908,2.1606169374894337,0.2708160682778926,2.985687469674285,-1.1471827056229202,3.4679989656295183,-1.4648536631110893,2.9395990727568106,-0.9341283520159025,2.9824067618446004,-0.8217898243551667,1.8733253041807585,-1.6025092359028659,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
13,2.0775779264269914,2.275315476564478,2.147135983617586,2.3560447168290573,0.4404234065130697,3.3530310847742335,-1.2754531583472422,3.8614056934309424,-1.5860902168664643,3.1493602217124628,-1.0022242380948767,3.368855807235204,-1.0128110904061467,2.058959154886407,-1.6185357483733374,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
14,2.3336327502335905,2.5650772440213188,2.2985985839806915,2.574827011920664,0.6144015277525583,3.7395685474440716,-1.4059357972104811,4.272165755735894,-1.7070885117145749,3.3678988228580637,-1.0693002388773722,3.777512210554225,-1.202685198633561,2.249601225746374,-1.6351996979938155,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
15,2.60730908495738,2.872737894662453,2.4599149660809614,2.8172936018759165,0.7929222875701111,4.145599488403394,-1.5382904034460139,4.700616431511543,-1.8278785368490902,3.595377678365655,-1.1354627122846934,4.208662447707568,-1.3913688458316518,2.445373795780947,-1.6524515082108358,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
16,2.899210962846613,3.1986122575657134,2.6311556234973104,3.08377195461197,0.9761531485658997,4.571441836180557,-1.6722308733339437,5.147112591025738,-1.9485003334600242,3.8319686684246976,-1.2008130449273873,4.662613451637916,-1.578841497025946,2.646405493949726,-1.6702523453838265,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
17,3.2099130948726544,3.5430241264401037,2.8124046691419027,3.3745901519598127,1.164258520092353,5.0174323342596345,-1.8075192393869801,5.612027207927831,-2.069003081487727,4.077853006422172,-1.2654483372802696,5.139693177382234,-1.765103025422421,2.8528314615970247,-1.6885729415046717,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
18,3.539966688330366,3.9063075883949057,3.00375948819196,3.690079553282652,1.3574009652104924,5.483927075328258,-1.9439603869978916,6.095751888179439,-2.1894442997845336,4.33322150251083,-1.3294620143188705,5.640251184987658,-1.9501716317050062,3.06479352106767,-1.7073925558571774,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
19,3.889904666237273,4.288808269423605,3.205330465500828,4.030577229947527,1.5557422909331196,5.971302053200909,-2.081397386963636,6.598697416449043,-2.309889147025438,4.598274835889503,-1.3929443703886752,6.1646592409670005,-2.1340820110194736,3.2824403506918056,-1.726698059758686,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
20,4.260246359554339,4.6908845084301936,3.417240780053734,4.39642819936573,1.759444535992039,6.479953733019374,-2.2197073734650354,7.121294320604938,-2.4304098121747444,4.87322383612805,-1.4559830560743157,6.71331193899902,-2.3168837396332895,3.505927666345456,-1.746483130353417,0.9,1.5,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.9,2.0,market_crash,市场急跌,IndexRet 下降
1,0.1272488107224248,0.2058014033441747,0.906766210601019,0.1331224288150365,0.13312655614181332,0.1439179062478744,-0.016669095525449595,0.2055893768467255,0.000212026497449197,1.0791020121502184,-0.17233580154919936,0.1342592901429481,-0.0011368613279116035,0.1328487755122325,0.0002777806295808094,0.9,2.0,market_crash,市场急跌,IndexRet 下降
2,0.2985295526567424,0.4263432544980133,1.276540897371187,0.28969031008677143,0.2704525541109015,0.3142122963668745,-0.015682743710132063,0.42579508823899137,0.0005481662590219316,1.2865617018821658,-0.010020804510978865,0.28988529885403397,-0.00019498876726253833,0.2697822757038867,0.0006702784070148349,0.9,2.0,market_crash,市场急跌,IndexRet 下降
3,0.48890030038102283,0.6615184570648536,1.4274364736888234,0.46667375045396065,0.41177912888752954,0.5023269515231226,-0.013426651142099733,0.6606830760058042,0.0008353810590493449,1.4233137391713162,0.0041227345175072205,0.4658774930617471,0.0007962573922135618,0.4107661107130694,0.0010130181744601452,0.9,2.0,market_crash,市场急跌,IndexRet 下降
4,0.696292049892759,0.9114817005964613,1.5658032014699461,0.6639034421502366,0.5571515897283286,0.7076183436839903,-0.011326293791231401,0.910418212927258,0.001063487669203278,1.560702457880284,0.005100743589662171,0.6622340195544721,0.0016694225957644138,0.5558537316491771,0.0012978580791515038,0.9,2.0,market_crash,市场急跌,IndexRet 下降
5,0.9206798625068935,1.1764221580996983,1.7100779933869366,0.8814770555123128,0.7066407161273525,0.9301594963520459,-0.00947963384515238,1.175185971652289,0.0012361864474093043,1.7051541085100246,0.004923884876911977,0.879055821786655,0.0024212337256578342,0.7051108991018394,0.001529817025513025,0.9,2.0,market_crash,市场急跌,IndexRet 下降
6,1.1622301204175314,1.4565436581054754,1.8619825496536442,1.1195289839427127,0.8603234780881212,1.1700999476203815,-0.007869827202850121,1.4551857847820493,0.0013578733234260731,1.8573243817508318,0.004658167902812371,1.1164672893931913,0.003061694549521432,0.8586090581244112,0.0017144199637099122,0.9,2.0,market_crash,市场急跌,IndexRet 下降
7,1.4211363764082654,1.7520633217814492,2.021757939027201,1.3782103882628403,1.018281496883938,1.4276091344364046,-0.0064727580281391806,1.7506307949250393,0.0014325268564099325,2.0173619553260425,0.004395983701158457,1.3746095795965583,0.003600808666281985,1.016424849163601,0.0018566477203370013,0.9,2.0,market_crash,市场急跌,IndexRet 下降
8,1.6976054349318939,2.06321184693552,2.189520421478793,1.6576879488347502,1.1806010799920355,1.7028717057909082,-0.0052662708590143215,2.0617481841249696,0.0014636628105502147,2.185377058898818,0.004143362579974941,1.653640416760709,0.004047532074041182,1.178640169251797,0.0019609107402385195,0.9,2.0,market_crash,市场急跌,IndexRet 下降
9,1.9918567751612903,2.390233943505212,2.3653822478630246,1.9581442786556267,1.347373392713978,1.996087469028461,-0.004230693867170565,2.3887795659831963,0.0014543775220157151,2.361483352017697,0.0038988958453276545,1.9537344800994396,0.004409798556187061,1.345342286510255,0.002031106203723043,0.9,2.0,market_crash,市场急跌,IndexRet 下降
10,2.3041231393337287,2.7333887885808568,2.5494625675968123,2.279778482685017,1.5186946395658356,2.3074717608253654,-0.0033486214916367274,2.7319813949053167,0.0014073936755401029,2.5458018379077316,0.0036607296890807106,2.27508385583505,0.004694626849967243,1.5166239638525034,0.002070675713332193,0.9,2.0,market_crash,市场急跌,IndexRet 下降
11,2.634651207073609,3.092950490274681,2.7418885664766135,2.6228067306375187,1.6946662450519492,2.6372558686402288,-0.0026046615666199813,3.091625388840377,0.0013251014343040879,2.738461404727622,0.003427161748991381,2.617898507656555,0.004908222980963828,1.6925835880829694,0.0020826569689798013,0.9,2.0,market_crash,市场急跌,IndexRet 下降
12,2.9837022634798447,3.469208560482649,2.94279574409381,2.9874628332922946,1.87539503372345,2.985687469674285,-0.0019852061944405364,3.4679989656295183,0.0012095948531305467,2.9395990727568106,0.0031966713369993016,2.9824067618446004,0.005056071447694155,1.8733253041807585,0.0020697295426914675,0.9,2.0,market_crash,市场急跌,IndexRet 下降
13,3.351552856231726,3.862468397493419,3.1523281235926084,3.3739988231613283,2.0609934102659486,3.3530310847742335,-0.0014782285425076758,3.8614056934309424,0.0010627040624764383,3.1493602217124628,0.002967901880145618,3.368855807235204,0.005143015926124317,2.058959154886407,0.002034255379541605,0.9,2.0,market_crash,市场急跌,IndexRet 下降
14,3.7384954444235357,4.273051779439356,3.370638464275249,3.7826855411979703,2.2515795403726564,3.7395685474440716,-0.0010731030205359815,4.272165755735894,0.0008860237034626905,3.3678988228580637,0.00273964141718519,3.777512210554225,0.005173330643745366,2.249601225746374,0.001978314626282618,0.9,2.0,market_crash,市场急跌,IndexRet 下降
15,4.144839042214515,4.701297369554783,3.597888483329775,4.213813231197682,2.447277533105087,4.145599488403394,-0.0007604461888792713,4.700616431511543,0.0006809380432395429,3.595377678365655,0.0025108049641202612,4.208662447707568,0.005150783490114108,2.445373795780947,0.0019037373241399536,0.9,2.0,market_crash,市场急跌,IndexRet 下降
16,4.570909860162266,5.147561234176662,3.8342490872770596,4.667692143450293,2.6482176253906076,4.571441836180557,-0.0005319760182906919,5.147112591025738,0.00044864315092407736,3.8319686684246976,0.002280418852361965,4.662613451637916,0.005078691812377301,2.646405493949726,0.001812131440881437,0.9,2.0,market_crash,市场急跌,IndexRet 下降
17,5.017051946867616,5.612217374398395,4.079900613262385,5.144653149117722,2.8545363692596535,5.0174323342596345,-0.00038038739201873284,5.612027207927831,0.00019016647056435687,4.077853006422172,0.002047606840212879,5.139693177382234,0.004959971735488011,2.8528314615970247,0.001704907662628763,0.9,2.0,market_crash,市场急跌,IndexRet 下降
18,5.483627833344669,6.0956582722682935,4.335033080306155,5.645048366737882,3.066376822385168,5.483927075328258,-0.00029924198358877163,6.095751888179439,-9.361591114576129e-05,4.33322150251083,0.0018115777953244816,5.640251184987658,0.0047971817502237,3.06479352106767,0.0015833013174981758,0.9,2.0,market_crash,市场急跌,IndexRet 下降
19,5.971019182342551,6.598295452410001,4.599846450656255,6.169251802193528,3.28388874245214,5.971302053200909,-0.00028287085835820847,6.598697416449043,-0.0004019640390415802,4.598274835889503,0.0015716147667514946,6.1646592409670005,0.004592561226527181,3.2824403506918056,0.0014483917603342888,0.9,2.0,market_crash,市场急跌,IndexRet 下降
20,6.479627444682335,7.120560059932437,4.874550901413906,6.717660003433003,3.507228785855345,6.479953733019374,-0.0003262883370389602,7.121294320604938,-0.0007342606725009304,4.87322383612805,0.0013270652858565768,6.71331193899902,0.0043480644339828345,3.505927666345456,0.0013011195098888706,0.9,2.0,market_crash,市场急跌,IndexRet 下降
0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9,2.0,volatility_spike,波动放大,IndexRV 上升
1,0.1212603801082922,0.07111468163438112,1.4808713555877207,2.006189258831495,0.09107991924476772,0.1439179062478744,-0.022657526139582204,0.2055893768467255,-0.1344746952123444,1.0791020121502184,0.40176934343750226,0.1342592901429481,1.8719299686885469,0.1328487755122325,-0.04176885626746479,0.9,2.0,volatility_spike,波动放大,IndexRV 上升
2,0.252036130703607,0.1495704560685244,1.6306462000673125,2.0218325302713755,0.18182345315848047,0.3142122963668745,-0.0621761656632675,0.42579508823899137,-0.276224632170467,1.2865617018821658,0.34408449818514675,0.28988529885403397,1.7319472314173416,0.2697822757038867,-0.08795882254540621,0.9,2.0,volatility_spike,波动放大,IndexRV 上升
3,0.3810837797061362,0.2355964754855603,1.6681560926955856,2.0460590834937986,0.2724919775358371,0.5023269515231226,-0.12124317181698635,0.6606830760058042,-0.42508660052024394,1.4233137391713162,0.24484235352426942,0.4658774930617471,1.5801815904320515,0.4107661107130694,-0.1382741331772323,0.9,2.0,volatility_spike,波动放大,IndexRV 上升
4,0.5089704003361798,0.32952504579163355,1.7017205987935047,2.0794158041305204,0.36343212160186444,0.7076183436839903,-0.19864794334781055,0.910418212927258,-0.5808931671356244,1.560702457880284,0.14101814091322074,0.6622340195544721,1.4171817845760484,0.5558537316491771,-0.19242161004731262,0.9,2.0,volatility_spike,波动放大,IndexRV 上升
5,0.6371452275907038,0.4316761268463801,1.74086058148487,2.1225133004314447,0.4549657623751449,0.9301594963520459,-0.29301426876134207,1.175185971652289,-0.7435098448059089,1.7051541085100246,0.03570647297484553,0.879055821786655,1.2434574786447898,0.7051108991018394,-0.25014513672669453,0.9,2.0,volatility_spike,波动放大,IndexRV 上升
